cnes;razao_social;nome_fantasia;logradouro;numero;bairro;CEP;codigo_municipio;latitude;londitude;referencia
7692307;SKIN STATION PRESTACAO DE SERVICOS DE ESTETICA LTDA EPP     ;SKIN STATION                                                ;AV DOM LUIS                             ;1233;MEIRELES            ;60160230;230440;-3.735.506;-38.489.764;202005
7692544;FRANCISCO WANDEMBERG RODRIGUES DOS SANTOS                   ;FRANCISCO WANDEMBERG RODRIGUES DOS SANTOS                   ;AV DOM LUIS                             ;1233;MEIRELES            ;60160230;230440;-3.746.409;-38.532.324;202005
7692587;RITA MARIA PEREIRA DE SOUSA                                 ;RITA MARIA PEREIRA DE SOUSA                                 ;RUA PADRE ANCHIETA                      ;1180;MONTE CASTELO       ;60325505;230440;-3.730.361;-38.551.319;202005
7692595;CENTRO DE ONCOLOGIA LEONARDO DA VINCI                       ;CENTRO DE ONCOLOGIA LEONARDO DA VINCI                       ;RUA ROCHA LIMA                          ;1563;ALDEOTA             ;60135285;230440;-3.740.060;-38.510.070;202005
7692625;APM ORTODONTIA LTDA ME                                      ;APM ORTODONTIA                                              ;AVENIDA BARAO DE STUADRT                ;2360;JOAQUIM TAVORA      ;60120002;230440;-3.744.102;-38.510.038;202005
7692846;CLINICA MEDICA DE VARJOTA LTDA                              ;CLIMEV                                                      ;DR LUIZ SABOIA                          ;60;CAIXA DAGUA         ;62265000;231395;-4.195.763.480.992.550;-40.472.506.284.713.700;202005
7694261;PREFEITURA MUNICIPAL DE CAUCAIA                             ;ACADEMIA DA SAUDE DE CAUCAIA                                ;CENTO E TRES                            ;S/N       ;PLANALTO CAUCAIA    ;61605650;230370;-3.733;-38.656;202005
7694288;C J D SERVICOS DE FISIOTERAPIA LTDA ME                      ;VITALITE                                                    ;RUA CARLOS VASCONCELOS                  ;1735;MEIRELES            ;60115170;230440;-3.737.089;-38.511.979;202005
7694466;CLINICA DR MADISON MONT ALVERNE SS LTDA ME                  ;CLINICA DR MADISON MONT ALVERNE SS LTDA ME                  ;RUA ANTONIO AUGUSTO                     ;1271;MEIRELES            ;60110370;230440;-3.731.578;-38.513.752;202005
7694660;BANCO DE OLHOS DO CEARA B O C EPP                           ;BANCO DE OLHOS DO CEARA                                     ;RUA VICENTE NOGUEIRA BRAGA              ;214;FATIMA              ;60040570;230440;-3.717;-38.543;202005
7694946;PREFEITURA MUNICIPAL DE GUARAMIRANGA                        ;ESPACO SEMPRE VIVA                                          ;RUA RAIMUNDO NONATO DA COSTA            ;S/N       ;CENTRO              ;62766000;230510;-4.261.271.968.828.300;-3.893.385.171.890.250;202005
7696612;GABRIELLA CAVALCANTE IDEBURQUE LEAL                         ;GABRIELLA CAVALCANTE IDEBURQUE LEAL                         ;RUA PADRE PEDRO ALENCAR                 ;1791;MESSEJANA           ;60872560;230440;-3.843.069;-38.494.089;202005
7696914;LASES ESTETICA LOCACAO E SERVICOS LTDA ME                   ;ESPACO PERLE                                                ;RUA MARCOS MACEDO                       ;1333;ALDEOTA             ;60150170;230440;-3.736.194;-38.490.267;202005
7697147;JULIANE BRITO CAMELO                                        ;FISIOTERAPIA CAMELO                                         ;MONSENHOR FURTADO                       ;360;CENTRO              ;62380000;230500;-41.622.538;-407.527.215;202005
7697503;MK SERVICOS ODONTOLOGICOS LTDA ME                           ;DENTAL PRIME                                                ;NAPOLEAO LAUREANO                       ;164;FATIMA              ;60411170;230440;-3.749.856;-38.529.030;202005
7698321;REGIS PINHEIRO NOGUEIRA                                     ;REGIS PINHEIRO NOGUEIRA                                     ;AV DOM LUIS                             ;1233;ALDEOTA             ;60160230;230440;-3.735.185;-38.489.807;202005
7698488;LABORATORIO CLINICO REGIS JUCA LTDA ME                      ;LABORATORIO REGIS JUCA                                      ;RUA PADRE VALDEVINO                     ;1322;JOAQUIM TAVORA      ;60135040;230440;-3.740.544;-38.512.535;202005
7698755;MUNICIPIO DE VARJOTA                                        ;CENTRO DE ATENCAO PSICOSSOCIAL DE VARJOTA CAPS I            ;RUA MODESTO MENDONCA                    ;S/N       ;CENTRO              ;62265000;231395;-4.194.677.421.955.420;-4.047.795.653.343.200;202005
7699395;CLINICA DR GUARANY MONT ALVERNE LTDA                        ;CLINICA DR GUARANY MONT ALVERNE                             ;AVENIDA DOM JOSE TUPINAMBA DA FROTA     ;2092;CENTRO              ;62010810;231290;-368.856.305;-403.479.730.667.239;202005
7699522;PREF M ITAPAGE                                              ;PSF DONA BIBI                                               ;CONJUNTO ALCEBIADES BARRETO             ;123;FERROS              ;62600000;230630;-36.994.332.083.816.000;-3.957.469.582.557.670;202005
7699840;MEDIARE CUIDADOS EM SAUDE SS LTDA                           ;MEDIARE                                                     ;AV DOM LUIZ                             ;1233;ALDEOTA             ;60160230;230440;-3.735.484;-38.489.807;202005
7700113;CLINICA DE VACINACAO PAULO SHARON                           ;PAULO SHARON DE MELO ME                                     ;RUA JOSE CARVALHO                       ;300;CENTRO              ;63100020;230420;-7.232.699.195.357.570;-39.413.108.825.683.500;202005
7700520;ALINE RODRIGUES PROENCA                                     ;ALINE RODRIGUES PROENCA                                     ;AV SANTOS DUMONT                        ;3371;ALDEOTA             ;60150162;230440;-3.737.178;-38.494.781;202005
7700555;INTEGRATI ODONTOLOGIA SERVICOS DE SAUDE EIRELI ME           ;INTEGRATI ODONTOLOGIA                                       ;AVENIDA DOM LUIS                        ;1233;MEIRELES            ;60160230;230440;-3.735.484;-38.489.786;202005
7700687;CLINICA PLASTCARE S S LTDA ME                               ;CLINICA PLASTCARE                                           ;RUA MARCOS MACEDO                       ;1333;ALDEOTA             ;60150190;230440;-3.736.161;-38.490.256;202005
7701381;NATASHA MUNIZ FONTES SERVICOS ODONTOLOGICOS EPP             ;NATASHA FONTES ORTODONTIA ESTETICA                          ;AV DESEMBARGADOR MOREIRA                ;760;MEIRELES            ;60170000;230440;-3.732.349;-38.497.527;202005
7701497;LUANA ALBUQUERQUE DIAS DE CARVALHO ME                       ;JL SERVICOS MEDICOS                                         ;RUA CORONEL LINHARES                    ;950;MEIRELES            ;60170240;230440;-3.736.808;-38.494.571;202005
7701519;JEANNE DA SILVA SANTIAGO 64324419353                        ;JESAUDE                                                     ;RUA PARQUE VILA VELHA I                 ;61;BARRA DO CEARA      ;60330035;230440;-3.705.919;-38.590.306;202005
7701616;GISELE COUTO DE ALENCAR DANIEL                              ;GISELE COUTO DE ALENCAR DANIEL                              ;RUA TOMAS ACIOLI                        ;840;JOAQUIM TAVORA      ;60135180;230440;-3.744.838;-38.510.188;202005
7701675;SALUTEM CLINICA DE FISIOTERAPIA INTEGRADA S S LTDA          ;SALUTEM                                                     ;AVENIDA BARAO DE STUDART                ;2917;DIONISIO TORRES     ;60120375;230440;-3.749.900;-38.511.219;202005
7701713;PREFEITURA MUNICIPAL DE CAMOCIM                             ;CENTRO DE CONTROLE DE ENDEMIAS CAMOCIMCE                    ;RUA JOAO PESSOA                         ;1252;BETANIA             ;62400000;230260;-29.057.103.233.038.000;-4.084.839.105.606.070;202005
7701888;CLINICA ODONTOLOGICA AIRES LTDA ME                          ;CLINICA ODONTOLOGICA AIRES                                  ;AVENIDA FRANCISCO SA                    ;3667;CARLITO PAMPLONA    ;60310055;230440;-3.717.718;-38.557.702;202005
7702051;FFAZ CLINICA E EVENTOS LTDA ME                              ;CLINICA FFAZ                                                ;RUA MONSENHOR BRUNO                     ;1906;ALDEOTA             ;60115191;230440;-3.739.456;-38.511.895;202005
7703465;PREF M VARZEA ALEGRE                                        ;UNIDADE BASICA DE SAUDE DO BAIRRO SANHAROL                  ;VICENTE GOMES FIUZA                     ;S/N       ;SANHAROL            ;63540000;231400;-6.789;-39.296;202005
7703473;PREF M VARZEA ALEGRE                                        ;UNIDADE BASICA DE SAUDE DO BAIRRO RIACHINHO 02              ;JOSE ALVES BEZERRA                      ;S/N       ;RIACHINHO           ;63540000;231400;                              ;                              ;202005
7703481;ACADEMIA DA SAUDE DE SANTANA DO CARIRI                      ;ACADEMIA DA SAUDE DE SANTANA DO CARIRI                      ;RUA PADRE CRISTIANO COELHO              ;S/N       ;CENTRO              ;63190000;231210;                              ;                              ;202005
7704526;MUNICIPIO DE MARANGUAPE                                     ;UBS LADEIRA GRANDE                                          ;LADEIRA GRANDE                          ;0;LADEIRA GRANDE      ;61953000;230770;-3.974.481.752.010.840;-3.870.837.450.027.460;202005
7704542;MUNICIPIO DE MARANGUAPE                                     ;UBS FORQUILHA                                               ;FORQUILHA                               ;0;FORQUILHA           ;61973000;230770;-4.030.456.708.061.820;-3.880.765.914.916.990;202005
7704763;VANGLER SERVICOS MEDICO LTDA                                ;DIXANGA SERVICOS MEDICOS                                    ;RUA ANTONIO AUGUSTO                     ;1271;ALDEOTA             ;60110371;230440;-3.731.541;-38.513.763;202005
7704852;OSCAR LOIOLA DE ALENCAR NETO                                ;OSCAR LOIOLA DE ALENCAR NETO                                ;RUA ANTONIO AUGUSTO                     ;1271;MEIRELES            ;60110370;230440;-3.731.594;-38.513.699;202005
7704933;MARCOS PAULO TIMBO DIAS MARTINS                             ;MARCOS PAULO TIMBO DIAS MARTINS                             ;AV BORGES DE MELO                       ;1160;FATIMA              ;60411280;230440;-3.759.793;-38.529.869;202005
7705271;CLINICA ELOHIM RAFA SERVICOS MEDICOS LTDA ME                ;CLINICA INTEGRADA ELOHIM RAFA                               ;AV SENADOR VIRGILIO TAVORA              ;1500;ALDEOTA             ;60170265;230440;-3.738.909;-38.494.213;202005
7706197;ERNEST CAVALVANTE POUCHAIN                                  ;ERNEST CAVALVANTE POUCHAIN                                  ;AV DOM LUIS                             ;1200;ALDEOTA             ;60160230;230440;-3.736.045;-38.490.084;202005
7706472;TJ CLINICA ODONTOLOGICA LTDA ME                             ;TJ CLINICA ODONTOLOGICA                                     ;RUA SENADOR POMPEU                      ;1271;CENTRO              ;60025000;230440;-3.729.832;-38.530.468;202005
7707541;RAIMUNDO JOSE ARRUDA BASTOS                                 ;RAIMUNDO JOSE ARRUDA BASTOS                                 ;AVENIDA L                               ;770;JOSE WALTER         ;60750110;230440;-3.831.328;-38.557.753;202005
7710615;ILANA GURGEL BEZERRA                                        ;ENDOCLINIC                                                  ;RUA 13 DE MAIO                          ;790;CENTRO              ;63500144;230550;                              ;                              ;202005
7710631;MUNICIPIO DE TURURU                                         ;UNIDADE BASICA DE SAUDE MULUNGU                             ;LOCALIDADE MULUNGU                      ;S/N       ;MULUNGU             ;62655000;231355;-3.581;-39.437;202005
7710720;MUNICIPIO DE TIANGUA                                        ;UNIDADE BASICA DE SAUDE DA FAMILIA CHAGAS FIRMINO           ;RUA PREFEITO JOSE DE AGUIAR             ;S/N       ;FRECHEIRAS          ;62322715;231340;-37.424.722.083.979.000;-40.992.136.001.586.900;202005
7710887;PLM COMERCIO E SERVICOS ODONTOLOGICOS LTDA ME               ;DENTAL SORRIR                                               ;RUA FURTUNATO BARROSO                   ;132;CENTRO              ;62690000;231350;-3.278;-39.269;202005
7710941;UNIDADE DE PRONTO ATENDIMENTO 24H                           ;UPA 24H DE QUIXERAMOBIM                                     ;CE 166                                  ;0;SALVIANO CARLOS     ;63800000;231140;-5.196;-39.312;202005
7711190;YLANA MAYRA DE ALMEIDA SILVEIRA ME                          ;CLINICA MEDICA DRA YLANA MAYRA                              ;ESTRADA DO FIO                          ;1260;CAUACU              ;61760000;230428;                              ;                              ;202005
7712189;UNIQUE IMAGEM PROTESE E MEDICINA S S LTDA                   ;UNIQUE IMAGEM PROTESE E MEDICINA                            ;RUA TIBURCIO CAVALCANTE                 ;1435;ALDEOTA             ;60125045;230440;-3.737.467;-38.502.803;202005
7713959;CONSULTORIO DE FISIOTERAPIA DRA BERNADETE SILVEIRA          ;CONSULTORIO FISIOTERAPEUTICO DRA BERNADETE SILVEIRA         ;RUA DOM QUINTINO                        ;267;CENTRO              ;63800000;231140;-5.197;-39.298;202005
7714343;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;CIOPAER AEROMEDICO SAMU 192 CE                              ;AV CARLOS JEREISSATI                    ;3000;PINTO MARTINS       ;60741900;230440;-3.717;-38.543;202005
7714394;ELIZIARIO VITORIANO DE ARAUJO NETO JUNIOR                   ;ELIZIARIO VITORIANO DE ARAUJO NETO JUNIOR                   ;AVENIDA DOM LUIS                        ;1233;MEIRELES            ;60160230;230440;-3.735.463;-38.489.775;202005
7715870;EQUIPE 11 ODONTOLOGIA LTDA ME                               ;EQUIPE 11 ODONTOLOGIA LTDA                                  ;RUA SAO PAULO                           ;801;CENTRO              ;60030100;230440;                              ;                              ;202005
7715897;CLINICA MARINA SA 002 ODONTOLOGIA LTDA ME                   ;CLINICA MARINA SA 002 ODONTOLOGIA LTDA ME                   ;RUA DR PERGENTINO MAIA                  ;96;MESSEJANA           ;60840045;230440;-3.830.733;-38.494.085;202005
7716419;ELIOBERTO MOREIRA DE OLIVEIRA                               ;ELIOBERTO MOREIRA DE OLIVEIRA                               ;RUA JULIO BRAGA                         ;1730;JOCKEY CLUB         ;60525632;230440;-3.773.307;-38.585.897;202005
